START_POS,0 0 0,,,,,,,,,,,,,,,,,,,,,,
NUM_GRID,23 15,,,,,,,,,,,,,,,,,,,,,,
STARTSETSTAGE,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,
1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,
1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,
1,1,1,2,1,1,0,1,1,0,2,0,0,0,1,1,0,1,1,2,1,1,1,
1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,
0,0,0,0,0,0,0,1,1,0,0,7,0,0,1,1,0,0,0,0,0,0,0,
1,1,0,1,1,0,1,1,1,0,3,3,3,0,1,1,1,0,1,1,0,1,1,
1,1,0,1,1,10,2,0,1,0,3,4,3,0,1,0,2,10,1,1,0,1,1,
1,1,0,1,1,0,1,1,1,0,3,3,3,0,1,1,1,0,1,1,0,1,1,
0,0,0,0,0,0,0,1,1,6,0,0,0,6,1,1,0,0,0,0,0,0,0,
1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,
1,1,1,2,1,1,0,1,1,0,0,0,2,0,1,1,5,1,1,0,1,1,1,
1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,11,1,1,0,1,1,1,
1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,11,11,0,0,1,1,1,
1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,
ENDSETSTAGE,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
